grid_cell,block_label,source_short,n_events,n_observers,n_dates,mean_duration_min
1305,2020-2024,China_Birdwatch,25,23,23,242.62105263157892
1586,2020-2024,China_Birdwatch,7,6,7,293.1818181818182
1307,2020-2024,China_Birdwatch,2,2,2,2397.953488372093
805,2020-2024,eBird_GBIF,12,7,12,NA
1091,2020-2024,eBird_GBIF,2,2,2,NA
1163,2020-2024,eBird_GBIF,2,2,2,NA
1305,2020-2024,eBird_GBIF,4,2,4,NA
1307,2020-2024,eBird_GBIF,2,1,2,NA
1238,2020-2024,eBird_GBIF,1,1,1,NA
1306,2020-2024,China_Birdwatch,4,4,4,291.6590909090909
1380,2020-2024,China_Birdwatch,19,19,16,284.63483146067426
1880,2020-2024,eBird_GBIF,5,5,3,NA
3149,2020-2024,China_Birdwatch,1,1,1,15.333333333333334
1238,2020-2024,China_Birdwatch,22,14,12,448.5452054794519
1089,2020-2024,China_Birdwatch,2,2,2,60
1587,2020-2024,China_Birdwatch,7,6,7,282.14285714285717
1023,2020-2024,China_Birdwatch,1,1,1,150
812,2020-2024,China_Birdwatch,12,11,10,64.72972972972973
1309,2020-2024,China_Birdwatch,39,34,28,425.64403292181095
806,2020-2024,China_Birdwatch,12,11,8,554.7559055118112
3007,2020-2024,China_Birdwatch,1,1,1,60
1660,2000-2004,eBird_GBIF,3,3,3,NA
1241,2000-2004,eBird_GBIF,2,2,2,NA
950,2000-2004,eBird_GBIF,1,1,1,NA
1169,2005-2009,eBird_GBIF,13,8,10,NA
1384,2005-2009,eBird_GBIF,7,1,7,NA
951,2005-2009,eBird_GBIF,2,2,1,NA
809,2005-2009,eBird_GBIF,7,5,5,NA
738,2005-2009,eBird_GBIF,2,2,1,NA
884,2005-2009,eBird_GBIF,4,2,2,NA
737,2010-2014,China_Birdwatch,1,1,1,675
1315,2010-2014,eBird_GBIF,4,3,3,NA
1384,2010-2014,China_Birdwatch,1,1,1,240
1094,2010-2014,eBird_GBIF,3,3,3,NA
1969,2010-2014,eBird_GBIF,9,7,9,NA
1094,2015-2019,eBird_GBIF,30,21,18,NA
1384,2015-2019,China_Birdwatch,3,3,3,534.7826086956521
1384,2015-2019,eBird_GBIF,9,9,5,NA
664,2015-2019,eBird_GBIF,26,21,17,NA
1242,2015-2019,eBird_GBIF,2,2,1,NA
1456,2015-2019,eBird_GBIF,11,10,6,NA
1880,2015-2019,eBird_GBIF,1,1,1,NA
1315,2015-2019,China_Birdwatch,1,1,1,61
1899,2020-2024,eBird_GBIF,30,25,19,NA
1900,2020-2024,China_Birdwatch,21,18,18,85.44025157232704
1608,2020-2024,eBird_GBIF,1,1,1,NA
885,2020-2024,eBird_GBIF,19,4,19,NA
1540,2020-2024,China_Birdwatch,6,4,6,1291.7407407407406
1522,2020-2024,eBird_GBIF,1,1,1,NA
1449,2020-2024,China_Birdwatch,23,21,20,139.04455445544554
1242,2020-2024,China_Birdwatch,21,6,20,119.33823529411764
1743,2020-2024,China_Birdwatch,9,6,5,47.79329608938548
1816,2020-2024,China_Birdwatch,2,2,2,2190.186440677966
1592,2020-2024,China_Birdwatch,4,4,3,189.09375
1591,2020-2024,China_Birdwatch,9,6,9,142.02912621359224
1175,2020-2024,China_Birdwatch,14,12,14,172.19072164948454
1660,2005-2009,eBird_GBIF,2,2,2,NA
883,2010-2014,eBird_GBIF,2,2,2,NA
809,2010-2014,China_Birdwatch,1,1,1,780
737,2010-2014,eBird_GBIF,5,4,3,NA
1660,2010-2014,China_Birdwatch,2,1,2,596.8831168831169
738,2015-2019,eBird_GBIF,31,18,19,NA
1521,2015-2019,eBird_GBIF,2,1,2,NA
1092,2015-2019,eBird_GBIF,6,1,6,NA
808,2015-2019,China_Birdwatch,3,3,3,1038
1022,2015-2019,eBird_GBIF,18,14,11,NA
1383,2020-2024,eBird_GBIF,5,5,5,NA
1022,2020-2024,China_Birdwatch,140,115,64,129.9606824925816
1064,2000-2004,eBird_GBIF,7,4,6,NA
557,2000-2004,eBird_GBIF,1,1,1,NA
996,2005-2009,eBird_GBIF,6,5,6,NA
1064,2005-2009,eBird_GBIF,9,4,6,NA
1213,2010-2014,eBird_GBIF,2,1,2,NA
1212,2010-2014,eBird_GBIF,2,2,2,NA
996,2010-2014,eBird_GBIF,6,5,6,NA
1075,2010-2014,eBird_GBIF,3,1,3,NA
1353,2015-2019,eBird_GBIF,11,2,11,NA
1629,2015-2019,eBird_GBIF,7,7,7,NA
860,2015-2019,eBird_GBIF,3,3,2,NA
418,2015-2019,eBird_GBIF,1,1,1,NA
1272,2015-2019,eBird_GBIF,21,12,10,NA
993,2015-2019,eBird_GBIF,11,5,11,NA
1426,2015-2019,eBird_GBIF,3,1,3,NA
1352,2015-2019,eBird_GBIF,9,2,9,NA
858,2015-2019,eBird_GBIF,10,1,10,NA
629,2015-2019,China_Birdwatch,1,1,1,9180
699,2015-2019,eBird_GBIF,12,6,9,NA
1206,2015-2019,eBird_GBIF,2,2,2,NA
1066,2015-2019,eBird_GBIF,3,2,3,NA
1989,2015-2019,eBird_GBIF,17,7,7,NA
921,2015-2019,eBird_GBIF,1,1,1,NA
849,2015-2019,eBird_GBIF,2,1,2,NA
850,2015-2019,eBird_GBIF,14,10,12,NA
777,2015-2019,eBird_GBIF,6,5,5,NA
923,2015-2019,eBird_GBIF,11,11,8,NA
708,2015-2019,eBird_GBIF,1,1,1,NA
636,2015-2019,eBird_GBIF,2,1,2,NA
563,2015-2019,eBird_GBIF,1,1,1,NA
635,2015-2019,eBird_GBIF,2,2,2,NA
637,2015-2019,eBird_GBIF,2,1,2,NA
717,2015-2019,eBird_GBIF,1,1,1,NA
1075,2015-2019,eBird_GBIF,2,1,2,NA
1076,2015-2019,eBird_GBIF,1,1,1,NA
992,2015-2019,eBird_GBIF,8,2,6,NA
991,2015-2019,eBird_GBIF,7,2,5,NA
923,2015-2019,China_Birdwatch,2,2,2,571.6981132075472
1775,2015-2019,eBird_GBIF,1,1,1,NA
1847,2015-2019,eBird_GBIF,8,6,8,NA
3280,2015-2019,eBird_GBIF,29,19,20,NA
1272,2020-2024,eBird_GBIF,6,4,6,NA
1064,2020-2024,eBird_GBIF,41,6,40,NA
1281,2020-2024,eBird_GBIF,67,2,65,NA
1066,2020-2024,China_Birdwatch,46,8,27,115.14968553459114
923,2020-2024,China_Birdwatch,47,22,40,2313.072639225183
1491,2020-2024,eBird_GBIF,12,6,12,NA
629,2020-2024,eBird_GBIF,11,9,9,NA
1211,2020-2024,eBird_GBIF,23,13,20,NA
628,2020-2024,eBird_GBIF,10,10,7,NA
698,2020-2024,China_Birdwatch,10,9,7,120.82329317269075
556,2020-2024,eBird_GBIF,8,6,4,NA
555,2020-2024,eBird_GBIF,8,5,4,NA
698,2020-2024,eBird_GBIF,2,2,2,NA
1138,2020-2024,China_Birdwatch,18,6,12,225.71813285457813
923,2020-2024,eBird_GBIF,3,3,2,NA
2136,2020-2024,eBird_GBIF,4,4,4,NA
1073,2020-2024,China_Birdwatch,4,4,4,27577.5
1281,2020-2024,China_Birdwatch,5,3,4,4235.51724137931
857,2020-2024,China_Birdwatch,6,5,6,330.1951219512195
1416,2020-2024,China_Birdwatch,41,32,26,213.3366555924696
710,2020-2024,China_Birdwatch,5,2,3,603.2638888888889
1641,2020-2024,China_Birdwatch,18,11,17,102.49462365591398
1492,2020-2024,China_Birdwatch,5,5,5,8168.14
1854,2020-2024,China_Birdwatch,21,18,20,73.82857142857142
1352,2020-2024,China_Birdwatch,13,9,12,148.25384615384618
883,2005-2009,eBird_GBIF,1,1,1,NA
664,2010-2014,eBird_GBIF,13,7,11,NA
738,2010-2014,eBird_GBIF,6,4,5,NA
1587,2010-2014,China_Birdwatch,1,1,1,300
808,2020-2024,eBird_GBIF,22,13,18,NA
1029,2020-2024,China_Birdwatch,4,4,4,772.8
878,2020-2024,China_Birdwatch,6,6,3,1635.849056603774
948,2020-2024,China_Birdwatch,8,6,7,197.52212389380531
1994,2005-2009,eBird_GBIF,1,1,1,NA
920,2005-2009,eBird_GBIF,2,2,2,NA
1978,2005-2009,eBird_GBIF,1,1,1,NA
850,2005-2009,eBird_GBIF,4,1,4,NA
2135,2010-2014,eBird_GBIF,4,4,4,NA
1481,2010-2014,eBird_GBIF,4,3,4,NA
1634,2010-2014,China_Birdwatch,2,2,2,459633.9130434783
1425,2010-2014,eBird_GBIF,56,6,50,NA
1710,2010-2014,eBird_GBIF,2,2,2,NA
3134,2010-2014,eBird_GBIF,60,1,60,NA
1553,2010-2014,China_Birdwatch,2,2,2,2231.6447368421054
1560,2010-2014,China_Birdwatch,8,4,8,713.5714285714287
1064,2010-2014,eBird_GBIF,18,11,15,NA
2358,2010-2014,eBird_GBIF,20,7,14,NA
554,2010-2014,China_Birdwatch,1,1,1,360
554,2010-2014,eBird_GBIF,2,2,2,NA
1979,2015-2019,eBird_GBIF,51,21,44,NA
1417,2015-2019,eBird_GBIF,3,1,3,NA
1345,2015-2019,eBird_GBIF,7,7,3,NA
2131,2015-2019,eBird_GBIF,12,6,12,NA
554,2015-2019,eBird_GBIF,4,4,3,NA
698,2015-2019,eBird_GBIF,10,8,5,NA
2791,2015-2019,eBird_GBIF,4,2,4,NA
1064,2015-2019,eBird_GBIF,8,5,8,NA
920,2015-2019,eBird_GBIF,4,4,4,NA
2129,2015-2019,eBird_GBIF,9,2,9,NA
1567,2015-2019,eBird_GBIF,13,4,13,NA
1553,2015-2019,eBird_GBIF,3,3,3,NA
1481,2015-2019,eBird_GBIF,7,4,7,NA
1568,2015-2019,eBird_GBIF,7,3,7,NA
1903,2015-2019,eBird_GBIF,70,52,53,NA
1701,2015-2019,eBird_GBIF,2,2,2,NA
1344,2015-2019,eBird_GBIF,6,2,4,NA
1993,2015-2019,China_Birdwatch,5,2,5,3070.301204819277
1205,2015-2019,eBird_GBIF,2,2,2,NA
1133,2015-2019,China_Birdwatch,4,3,4,1068
1903,2015-2019,China_Birdwatch,14,12,14,1748.721991701245
1495,2015-2019,China_Birdwatch,4,4,4,3343
1551,2015-2019,China_Birdwatch,1,1,1,17400
1626,2015-2019,eBird_GBIF,17,2,17,NA
2066,2015-2019,China_Birdwatch,4,3,4,796.6756756756756
1923,2015-2019,eBird_GBIF,9,3,9,NA
1276,2015-2019,eBird_GBIF,1,1,1,NA
1979,2015-2019,China_Birdwatch,6,4,6,461.4772727272727
1065,2015-2019,eBird_GBIF,1,1,1,NA
1989,2015-2019,China_Birdwatch,2,2,1,3838.747572815534
564,2015-2019,eBird_GBIF,1,1,1,NA
629,2015-2019,eBird_GBIF,2,2,2,NA
2206,2015-2019,China_Birdwatch,1,1,1,244
999,2015-2019,eBird_GBIF,3,2,3,NA
1687,2015-2019,eBird_GBIF,11,9,10,NA
2054,2015-2019,eBird_GBIF,10,2,5,NA
1494,2020-2024,eBird_GBIF,24,9,23,NA
1694,2020-2024,eBird_GBIF,4,4,3,NA
1352,2020-2024,eBird_GBIF,7,4,5,NA
1567,2020-2024,eBird_GBIF,18,11,14,NA
1481,2020-2024,eBird_GBIF,1,1,1,NA
2196,2020-2024,China_Birdwatch,27,15,23,658.6371681415928
1553,2020-2024,eBird_GBIF,2,2,2,NA
1555,2020-2024,eBird_GBIF,3,3,3,NA
2063,2020-2024,eBird_GBIF,4,2,4,NA
1776,2020-2024,eBird_GBIF,8,3,8,NA
1834,2020-2024,China_Birdwatch,18,14,18,6440.62
1687,2020-2024,eBird_GBIF,14,12,12,NA
1629,2020-2024,eBird_GBIF,15,14,13,NA
2199,2020-2024,eBird_GBIF,6,6,5,NA
1924,2020-2024,eBird_GBIF,7,4,7,NA
554,2020-2024,eBird_GBIF,15,7,9,NA
1919,2020-2024,eBird_GBIF,2,2,2,NA
1555,2020-2024,China_Birdwatch,17,12,16,133.7809917355372
1487,2020-2024,eBird_GBIF,3,3,3,NA
1767,2020-2024,China_Birdwatch,89,3,89,81.90665236051494
1416,2020-2024,eBird_GBIF,2,2,1,NA
1415,2020-2024,China_Birdwatch,30,21,20,518.242
858,2020-2024,China_Birdwatch,2,2,2,406.5
1063,2020-2024,China_Birdwatch,1,1,1,210
1553,2020-2024,China_Birdwatch,29,19,26,794.8444444444445
1201,2020-2024,eBird_GBIF,13,10,12,NA
1840,2020-2024,China_Birdwatch,11,4,10,163.92857142857144
2768,2020-2024,China_Birdwatch,27,21,24,362.0995024875623
1629,2020-2024,China_Birdwatch,48,42,41,179.20668693009117
1139,2020-2024,China_Birdwatch,7,3,7,151.14705882352942
1921,2020-2024,China_Birdwatch,29,10,28,65.88719512195124
1627,2020-2024,China_Birdwatch,7,7,5,206.91588785046733
1631,2020-2024,China_Birdwatch,23,15,22,145.67010309278356
1982,2020-2024,China_Birdwatch,21,11,20,62.475903614457835
1626,2020-2024,China_Birdwatch,16,9,14,109.71022727272728
1486,2020-2024,China_Birdwatch,12,12,11,100.36216216216216
1839,2020-2024,China_Birdwatch,28,10,25,127.42914979757086
1481,2020-2024,China_Birdwatch,7,6,6,174.17647058823528
717,2020-2024,China_Birdwatch,6,5,6,94.89795918367346
1345,2020-2024,China_Birdwatch,19,15,19,461.3259259259259
1689,2020-2024,China_Birdwatch,7,5,5,244.12087912087907
995,2020-2024,China_Birdwatch,3,2,3,60
1762,2020-2024,China_Birdwatch,14,7,14,645.875
921,2020-2024,China_Birdwatch,9,6,6,220.67543859649126
270,2020-2024,China_Birdwatch,11,11,9,2888.4189944134077
2053,2020-2024,China_Birdwatch,2,2,1,60
636,2020-2024,China_Birdwatch,3,3,3,208.63636363636363
736,2005-2009,eBird_GBIF,3,3,2,NA
951,2015-2019,China_Birdwatch,3,3,3,121.5
3343,2020-2024,eBird_GBIF,6,6,3,NA
3287,2010-2014,China_Birdwatch,4,4,4,63729.97647058824
2988,2015-2019,China_Birdwatch,1,1,1,180
2703,2015-2019,China_Birdwatch,9,5,9,1046.5511111111111
2916,2015-2019,China_Birdwatch,3,2,3,248.78048780487805
2917,2015-2019,China_Birdwatch,2,1,2,914.5454545454545
3136,2020-2024,China_Birdwatch,6,5,6,140.34246575342465
2909,2005-2009,eBird_GBIF,5,1,5,NA
2758,2010-2014,eBird_GBIF,1,1,1,NA
3205,2005-2009,eBird_GBIF,1,1,1,NA
3203,2010-2014,eBird_GBIF,3,1,3,NA
3128,2010-2014,eBird_GBIF,2,2,2,NA
2546,2020-2024,China_Birdwatch,11,11,11,131.05263157894734
2826,2020-2024,China_Birdwatch,11,10,10,759.9378881987577
2911,2000-2004,eBird_GBIF,5,5,4,NA
2610,2000-2004,eBird_GBIF,2,1,2,NA
1162,2000-2004,eBird_GBIF,1,1,1,NA
1495,2000-2004,eBird_GBIF,2,2,2,NA
1903,2000-2004,eBird_GBIF,27,15,20,NA
1973,2000-2004,eBird_GBIF,6,5,4,NA
2490,2000-2004,eBird_GBIF,10,9,7,NA
1975,2000-2004,eBird_GBIF,14,10,12,NA
2484,2000-2004,eBird_GBIF,1,1,1,NA
2837,2000-2004,eBird_GBIF,1,1,1,NA
1201,2000-2004,eBird_GBIF,3,1,3,NA
2933,2000-2004,eBird_GBIF,2,1,2,NA
3208,2000-2004,eBird_GBIF,3,3,3,NA
2046,2000-2004,eBird_GBIF,15,9,13,NA
993,2005-2009,eBird_GBIF,2,2,2,NA
2338,2005-2009,eBird_GBIF,8,5,8,NA
950,2005-2009,eBird_GBIF,3,3,3,NA
1618,2005-2009,eBird_GBIF,3,1,3,NA
1976,2005-2009,eBird_GBIF,13,8,12,NA
1430,2005-2009,eBird_GBIF,4,4,3,NA
1588,2005-2009,eBird_GBIF,3,1,3,NA
2613,2005-2009,eBird_GBIF,73,26,55,NA
1731,2005-2009,eBird_GBIF,1,1,1,NA
2484,2005-2009,eBird_GBIF,5,4,5,NA
557,2005-2009,eBird_GBIF,2,2,2,NA
1903,2005-2009,eBird_GBIF,22,13,21,NA
3642,2005-2009,eBird_GBIF,4,3,4,NA
2193,2005-2009,eBird_GBIF,2,1,2,NA
1979,2005-2009,eBird_GBIF,3,2,3,NA
2133,2005-2009,eBird_GBIF,9,4,9,NA
3075,2005-2009,eBird_GBIF,6,3,6,NA
1975,2005-2009,eBird_GBIF,13,9,12,NA
483,2005-2009,eBird_GBIF,2,1,2,NA
772,2005-2009,eBird_GBIF,1,1,1,NA
1998,2005-2009,eBird_GBIF,10,3,10,NA
3570,2010-2014,eBird_GBIF,2,1,2,NA
1975,2010-2014,eBird_GBIF,21,10,18,NA
1569,2010-2014,eBird_GBIF,2,1,2,NA
1803,2010-2014,eBird_GBIF,8,7,6,NA
1687,2010-2014,eBird_GBIF,11,1,11,NA
3357,2010-2014,eBird_GBIF,1,1,1,NA
666,2010-2014,eBird_GBIF,1,1,1,NA
2332,2010-2014,eBird_GBIF,11,7,10,NA
1731,2010-2014,eBird_GBIF,14,6,10,NA
3271,2010-2014,eBird_GBIF,5,5,4,NA
2196,2010-2014,eBird_GBIF,1,1,1,NA
2046,2010-2014,eBird_GBIF,31,21,25,NA
1272,2010-2014,China_Birdwatch,1,1,1,6360
3146,2010-2014,eBird_GBIF,5,1,5,NA
2068,2010-2014,eBird_GBIF,3,2,3,NA
2194,2010-2014,eBird_GBIF,22,19,17,NA
1564,2010-2014,eBird_GBIF,5,5,3,NA
1698,2010-2014,China_Birdwatch,1,1,1,0
2117,2010-2014,eBird_GBIF,12,10,8,NA
702,2010-2014,eBird_GBIF,1,1,1,NA
702,2010-2014,China_Birdwatch,1,1,1,480
2047,2010-2014,eBird_GBIF,8,6,8,NA
2193,2010-2014,eBird_GBIF,6,5,5,NA
1778,2010-2014,China_Birdwatch,3,2,3,2877.8571428571427
3286,2010-2014,China_Birdwatch,2,2,2,815.2941176470588
2286,2015-2019,China_Birdwatch,6,4,6,577.0085470085471
2117,2015-2019,China_Birdwatch,4,4,4,62.028985507246375
2338,2015-2019,eBird_GBIF,48,45,30,NA
1358,2015-2019,eBird_GBIF,4,4,3,NA
1287,2015-2019,eBird_GBIF,2,2,2,NA
1235,2015-2019,China_Birdwatch,3,3,3,168.17391304347825
271,2015-2019,eBird_GBIF,2,2,1,NA
199,2015-2019,eBird_GBIF,8,2,4,NA
1610,2015-2019,eBird_GBIF,1,1,1,NA
1610,2015-2019,China_Birdwatch,1,1,1,0
1273,2015-2019,eBird_GBIF,7,5,7,NA
628,2015-2019,eBird_GBIF,3,3,2,NA
1144,2015-2019,eBird_GBIF,1,1,1,NA
1483,2015-2019,eBird_GBIF,2,2,1,NA
1625,2015-2019,eBird_GBIF,3,2,3,NA
2695,2015-2019,eBird_GBIF,25,13,22,NA
1416,2015-2019,China_Birdwatch,2,1,2,94
1430,2015-2019,eBird_GBIF,12,11,11,NA
2046,2015-2019,eBird_GBIF,51,37,33,NA
2044,2015-2019,eBird_GBIF,6,5,5,NA
1900,2015-2019,eBird_GBIF,10,6,4,NA
2193,2015-2019,eBird_GBIF,23,17,20,NA
1425,2015-2019,eBird_GBIF,72,13,72,NA
1554,2015-2019,eBird_GBIF,14,4,11,NA
807,2015-2019,eBird_GBIF,6,5,3,NA
1414,2015-2019,eBird_GBIF,6,1,6,NA
2488,2015-2019,eBird_GBIF,3,2,3,NA
3352,2015-2019,eBird_GBIF,11,8,8,NA
2774,2015-2019,China_Birdwatch,6,4,6,644.2745098039217
712,2015-2019,China_Birdwatch,1,1,1,88380
1642,2015-2019,eBird_GBIF,3,3,2,NA
1196,2015-2019,eBird_GBIF,5,4,5,NA
2917,2015-2019,eBird_GBIF,3,1,3,NA
1486,2015-2019,eBird_GBIF,3,3,3,NA
2342,2015-2019,eBird_GBIF,4,2,4,NA
1200,2015-2019,eBird_GBIF,10,7,4,NA
1566,2015-2019,eBird_GBIF,1,1,1,NA
2719,2015-2019,eBird_GBIF,16,7,15,NA
2430,2015-2019,China_Birdwatch,2,2,2,185.2941176470588
3067,2015-2019,China_Birdwatch,3,2,3,920
2348,2015-2019,eBird_GBIF,1,1,1,NA
1357,2015-2019,eBird_GBIF,2,2,1,NA
1522,2015-2019,eBird_GBIF,2,1,2,NA
884,2015-2019,eBird_GBIF,2,1,2,NA
1289,2015-2019,eBird_GBIF,2,2,1,NA
1832,2015-2019,eBird_GBIF,14,10,12,NA
1487,2015-2019,China_Birdwatch,1,1,1,1680
2266,2015-2019,China_Birdwatch,7,4,5,4064.69918699187
1852,2015-2019,eBird_GBIF,9,9,9,NA
2702,2015-2019,China_Birdwatch,6,6,6,186149.67741935488
3064,2020-2024,eBird_GBIF,8,1,8,NA
1022,2020-2024,eBird_GBIF,30,20,25,NA
1836,2020-2024,eBird_GBIF,8,6,7,NA
1698,2020-2024,China_Birdwatch,15,13,14,1049.6498054474714
1902,2020-2024,eBird_GBIF,100,58,61,NA
1680,2020-2024,eBird_GBIF,2,2,2,NA
1058,2020-2024,China_Birdwatch,3,3,2,338.57142857142856
2193,2020-2024,China_Birdwatch,90,73,65,4239.642045454512
772,2020-2024,China_Birdwatch,9,7,8,85.18348623853211
2264,2020-2024,China_Birdwatch,22,14,21,503.7688679245282
1698,2020-2024,eBird_GBIF,2,2,2,NA
2385,2020-2024,China_Birdwatch,3,3,3,396.7
2489,2020-2024,eBird_GBIF,7,1,7,NA
2610,2020-2024,eBird_GBIF,18,17,10,NA
1430,2020-2024,eBird_GBIF,7,6,7,NA
2047,2020-2024,eBird_GBIF,10,8,7,NA
810,2020-2024,eBird_GBIF,24,13,17,NA
1975,2020-2024,China_Birdwatch,106,87,67,1490.0019292604552
1622,2020-2024,eBird_GBIF,1,1,1,NA
626,2020-2024,China_Birdwatch,19,16,16,243.99209486166006
2774,2020-2024,eBird_GBIF,6,3,6,NA
1427,2020-2024,eBird_GBIF,6,1,6,NA
2112,2020-2024,China_Birdwatch,22,22,13,279.97395833333337
2117,2020-2024,China_Birdwatch,75,65,39,443.5
2753,2020-2024,China_Birdwatch,21,15,19,374.9664179104478
1328,2020-2024,eBird_GBIF,1,1,1,NA
2044,2020-2024,eBird_GBIF,10,3,10,NA
2113,2020-2024,China_Birdwatch,4,4,4,291.6730769230769
592,2020-2024,eBird_GBIF,22,15,21,NA
1200,2020-2024,eBird_GBIF,5,4,5,NA
1496,2020-2024,eBird_GBIF,9,3,8,NA
3127,2020-2024,eBird_GBIF,3,2,3,NA
1835,2020-2024,China_Birdwatch,3,2,3,188.9189189189189
1748,2020-2024,China_Birdwatch,5,4,5,63.076923076923066
1609,2020-2024,eBird_GBIF,18,13,16,NA
1321,2020-2024,China_Birdwatch,1,1,1,190
1853,2020-2024,eBird_GBIF,1,1,1,NA
1536,2020-2024,China_Birdwatch,4,4,4,292.15
341,2020-2024,China_Birdwatch,9,9,8,492.64000000000004
418,2020-2024,China_Birdwatch,6,5,6,231.3793103448276
1428,2020-2024,China_Birdwatch,15,9,14,134.40740740740742
804,2020-2024,eBird_GBIF,11,8,10,NA
989,2020-2024,China_Birdwatch,6,6,5,273
883,2020-2024,eBird_GBIF,5,3,3,NA
271,2020-2024,eBird_GBIF,2,1,2,NA
199,2020-2024,eBird_GBIF,3,1,3,NA
2469,2020-2024,China_Birdwatch,26,20,22,189.01754385964912
270,2020-2024,eBird_GBIF,1,1,1,NA
2553,2020-2024,eBird_GBIF,26,19,24,NA
1609,2020-2024,China_Birdwatch,45,34,44,197.5714285714286
1271,2020-2024,China_Birdwatch,8,8,7,600.6118143459914
986,2020-2024,China_Birdwatch,5,4,4,60
916,2020-2024,China_Birdwatch,6,4,6,174.92857142857136
1199,2020-2024,eBird_GBIF,2,2,2,NA
2684,2020-2024,China_Birdwatch,49,46,44,183.32360097323604
2686,2020-2024,China_Birdwatch,35,31,26,95.64044943820224
1413,2020-2024,China_Birdwatch,21,20,19,386.95384615384626
851,2020-2024,China_Birdwatch,3,2,3,53.75
712,2020-2024,China_Birdwatch,8,7,7,94.85526315789474
2419,2020-2024,eBird_GBIF,16,3,16,NA
1851,2020-2024,eBird_GBIF,1,1,1,NA
2611,2020-2024,China_Birdwatch,35,27,30,293.0344168260038
1521,2020-2024,China_Birdwatch,3,3,2,60
2616,2020-2024,China_Birdwatch,37,36,26,318.8151815181518
1569,2020-2024,China_Birdwatch,3,3,3,225
1349,2020-2024,China_Birdwatch,1,1,1,60
1910,2020-2024,China_Birdwatch,6,3,5,60
2130,2020-2024,China_Birdwatch,62,41,52,288.63398058252415
1280,2020-2024,China_Birdwatch,1,1,1,420
561,2020-2024,China_Birdwatch,2,1,2,2027.3333333333335
1676,2020-2024,China_Birdwatch,3,3,3,1184.3157894736842
1142,2020-2024,China_Birdwatch,3,3,3,60
2187,2020-2024,China_Birdwatch,1,1,1,60
485,2020-2024,China_Birdwatch,43,38,38,177.480701754386
917,2020-2024,China_Birdwatch,3,3,2,60
2312,2020-2024,China_Birdwatch,1,1,1,119.08163265306122
2240,2020-2024,China_Birdwatch,7,6,7,482.74011299435034
813,2020-2024,China_Birdwatch,6,6,5,142.11111111111111
845,2020-2024,China_Birdwatch,17,13,17,1330.4864864864862
1831,2020-2024,China_Birdwatch,26,25,15,217.98353909465018
1355,2020-2024,China_Birdwatch,2,1,2,547.5
666,2020-2024,China_Birdwatch,16,16,14,235.88414634146343
276,2020-2024,China_Birdwatch,1,1,1,60
994,2020-2024,China_Birdwatch,3,2,3,60
556,2020-2024,China_Birdwatch,22,19,18,520.4596100278552
1485,2020-2024,China_Birdwatch,22,19,20,107.37662337662339
199,2020-2024,China_Birdwatch,5,4,5,56.666666666666664
2535,2020-2024,China_Birdwatch,1,1,1,60
2265,2020-2024,China_Birdwatch,30,24,26,764.6554404145076
1764,2020-2024,China_Birdwatch,6,5,4,192.56190476190477
1969,2020-2024,China_Birdwatch,63,57,31,209.08533916849004
1172,2020-2024,China_Birdwatch,4,3,4,484.3658536585366
1099,2020-2024,China_Birdwatch,2,2,2,60
2458,2020-2024,China_Birdwatch,9,6,9,412.3026315789474
1974,2020-2024,China_Birdwatch,55,51,34,394.49798387096814
2618,2010-2014,China_Birdwatch,2,2,2,9981.818181818182
2617,2010-2014,China_Birdwatch,3,2,3,74.0625
2688,2010-2014,China_Birdwatch,1,1,1,0
2617,2015-2019,China_Birdwatch,6,6,6,57467.02127659573
2624,2015-2019,China_Birdwatch,2,2,2,100.71428571428571
2623,2015-2019,China_Birdwatch,1,1,1,0
2553,2015-2019,China_Birdwatch,5,5,5,1709.0625
2624,2020-2024,China_Birdwatch,26,3,26,1155.1050583657582
2545,2020-2024,China_Birdwatch,40,32,30,251.26605504587167
2695,2020-2024,China_Birdwatch,53,35,48,317.3360655737704
2694,2020-2024,China_Birdwatch,4,4,3,445
2407,2020-2024,China_Birdwatch,17,13,17,452.52173913043464
2692,2020-2024,China_Birdwatch,12,8,12,82.30215827338128
2696,2020-2024,China_Birdwatch,2,1,2,10119.866666666667
2767,2020-2024,China_Birdwatch,4,4,3,83.53846153846153
416,2000-2004,eBird_GBIF,2,1,2,NA
1358,2005-2009,eBird_GBIF,1,1,1,NA
1500,2005-2009,China_Birdwatch,2,1,2,2242.258064516129
1570,2005-2009,eBird_GBIF,2,2,1,NA
592,2010-2014,eBird_GBIF,7,5,5,NA
1499,2010-2014,eBird_GBIF,1,1,1,NA
1211,2010-2014,eBird_GBIF,5,3,5,NA
128,2015-2019,eBird_GBIF,2,2,2,NA
1070,2015-2019,eBird_GBIF,1,1,1,NA
1069,2015-2019,China_Birdwatch,2,1,2,660264
1698,2015-2019,eBird_GBIF,4,4,3,NA
1498,2015-2019,eBird_GBIF,1,1,1,NA
560,2015-2019,eBird_GBIF,4,3,4,NA
1349,2015-2019,eBird_GBIF,2,1,2,NA
1360,2015-2019,eBird_GBIF,4,4,2,NA
1288,2015-2019,eBird_GBIF,3,2,3,NA
855,2015-2019,eBird_GBIF,3,2,3,NA
1284,2015-2019,eBird_GBIF,7,2,7,NA
488,2015-2019,eBird_GBIF,1,1,1,NA
