grid_cell,year,source_short,n_events,n_observers,n_dates,mean_duration_min
50618,2024,Combined,3,1,3,60
50623,2017,eBird_GBIF,1,1,1,NA
50623,2017,Combined,1,1,1,NA
50623,2018,eBird_GBIF,2,1,2,NA
50623,2018,Combined,2,1,2,NA
51250,2024,China_Birdwatch,2,1,2,60
51250,2024,Combined,2,1,2,60
51256,2019,eBird_GBIF,1,1,1,NA
51256,2019,Combined,1,1,1,NA
51256,2021,China_Birdwatch,1,1,1,60
51256,2021,Combined,1,1,1,60
51268,2024,China_Birdwatch,1,1,1,60
51268,2024,Combined,1,1,1,60
51274,2023,eBird_GBIF,1,1,1,NA
51274,2023,Combined,1,1,1,NA
51277,2023,eBird_GBIF,1,1,1,NA
51277,2023,Combined,1,1,1,NA
51288,2023,eBird_GBIF,2,2,1,NA
51288,2023,Combined,2,2,1,NA
51295,2017,eBird_GBIF,2,1,2,NA
51295,2017,Combined,2,1,2,NA
51295,2019,eBird_GBIF,1,1,1,NA
51295,2019,Combined,1,1,1,NA
51295,2021,eBird_GBIF,5,4,2,NA
51295,2021,Combined,5,4,2,NA
51296,2023,eBird_GBIF,1,1,1,NA
51296,2023,Combined,1,1,1,NA
51297,2021,China_Birdwatch,2,1,2,60
51297,2021,Combined,2,1,2,60
51298,2020,eBird_GBIF,1,1,1,NA
51298,2020,Combined,1,1,1,NA
51303,2017,eBird_GBIF,1,1,1,NA
51303,2017,Combined,1,1,1,NA
51306,2017,eBird_GBIF,1,1,1,NA
51306,2017,Combined,1,1,1,NA
51307,2017,eBird_GBIF,1,1,1,NA
51307,2017,Combined,1,1,1,NA
51307,2021,eBird_GBIF,1,1,1,NA
51307,2021,Combined,1,1,1,NA
51307,2023,China_Birdwatch,1,1,1,1949
51307,2023,Combined,1,1,1,1949
51307,2024,China_Birdwatch,4,4,3,327.27272727272725
51307,2024,Combined,4,4,3,327.27272727272725
51308,2017,eBird_GBIF,1,1,1,NA
51308,2017,Combined,1,1,1,NA
51308,2021,eBird_GBIF,1,1,1,NA
51308,2021,Combined,1,1,1,NA
51309,2017,eBird_GBIF,1,1,1,NA
51309,2017,Combined,1,1,1,NA
51309,2023,eBird_GBIF,2,2,1,NA
51309,2023,Combined,2,2,1,NA
51387,2024,China_Birdwatch,1,1,1,119
51387,2024,Combined,1,1,1,119
51942,2012,eBird_GBIF,1,1,1,NA
51942,2012,Combined,1,1,1,NA
51942,2015,eBird_GBIF,2,2,1,NA
51942,2015,Combined,2,2,1,NA
51942,2023,China_Birdwatch,2,2,2,75
51942,2023,eBird_GBIF,1,1,1,NA
51942,2023,Combined,3,3,3,75
51942,2024,China_Birdwatch,2,2,2,148.2
51942,2024,Combined,2,2,2,148.2
51943,2022,eBird_GBIF,3,3,1,NA
51943,2022,Combined,3,3,1,NA
51943,2023,eBird_GBIF,3,3,1,NA
51943,2023,Combined,3,3,1,NA
51948,2017,eBird_GBIF,1,1,1,NA
51948,2017,Combined,1,1,1,NA
51961,2020,eBird_GBIF,1,1,1,NA
51961,2020,Combined,1,1,1,NA
51961,2023,eBird_GBIF,3,3,1,NA
51961,2023,Combined,3,3,1,NA
51962,2022,China_Birdwatch,3,2,3,346.85714285714283
51962,2022,Combined,3,2,3,346.85714285714283
51962,2023,China_Birdwatch,3,3,2,189.23076923076923
51962,2023,Combined,3,3,2,189.23076923076923
51962,2024,China_Birdwatch,9,8,7,488.9230769230769
51962,2024,Combined,9,8,7,488.9230769230769
51976,2021,eBird_GBIF,3,3,1,NA
51976,2021,Combined,3,3,1,NA
51978,2019,eBird_GBIF,1,1,1,NA
51978,2019,Combined,1,1,1,NA
51979,2017,eBird_GBIF,1,1,1,NA
51979,2017,Combined,1,1,1,NA
51979,2019,eBird_GBIF,1,1,1,NA
51979,2019,Combined,1,1,1,NA
51989,2017,eBird_GBIF,1,1,1,NA
51989,2017,Combined,1,1,1,NA
51989,2021,eBird_GBIF,1,1,1,NA
51989,2021,Combined,1,1,1,NA
51990,2017,eBird_GBIF,1,1,1,NA
51990,2017,Combined,1,1,1,NA
51990,2021,eBird_GBIF,1,1,1,NA
51990,2021,Combined,1,1,1,NA
51991,2017,eBird_GBIF,1,1,1,NA
51991,2017,Combined,1,1,1,NA
51991,2021,eBird_GBIF,1,1,1,NA
51991,2021,Combined,1,1,1,NA
51991,2023,China_Birdwatch,4,3,4,367.8409090909091
51991,2023,eBird_GBIF,2,2,1,NA
51991,2023,Combined,6,5,5,367.8409090909091
51991,2024,China_Birdwatch,5,5,3,246.88524590163934
51991,2024,Combined,5,5,3,246.88524590163934
52070,2024,China_Birdwatch,1,1,1,20
52070,2024,Combined,1,1,1,20
52629,2023,eBird_GBIF,1,1,1,NA
52629,2023,Combined,1,1,1,NA
52645,2023,China_Birdwatch,1,1,1,60
52645,2023,eBird_GBIF,1,1,1,NA
52645,2023,Combined,2,2,2,60
52645,2024,China_Birdwatch,3,3,2,784.9285714285714
52645,2024,Combined,3,3,2,784.9285714285714
52646,2013,eBird_GBIF,1,1,1,NA
52646,2013,Combined,1,1,1,NA
52646,2022,eBird_GBIF,3,3,1,NA
52646,2022,Combined,3,3,1,NA
52646,2023,eBird_GBIF,4,4,2,NA
52646,2023,Combined,4,4,2,NA
52646,2024,China_Birdwatch,1,1,1,141
52646,2024,Combined,1,1,1,141
52651,2023,eBird_GBIF,2,2,1,NA
52651,2023,Combined,2,2,1,NA
52651,2024,China_Birdwatch,1,1,1,243
52651,2024,Combined,1,1,1,243
52652,2020,China_Birdwatch,1,1,1,1680
52652,2020,Combined,1,1,1,1680
52652,2023,China_Birdwatch,7,7,5,2001.293103448276
52652,2023,Combined,7,7,5,2001.293103448276
52652,2024,China_Birdwatch,17,16,11,221.39166666666668
52652,2024,Combined,17,16,11,221.39166666666668
52653,2022,eBird_GBIF,1,1,1,NA
52653,2022,Combined,1,1,1,NA
52662,2019,eBird_GBIF,2,2,2,NA
52662,2019,Combined,2,2,2,NA
52662,2021,eBird_GBIF,5,4,2,NA
52662,2021,Combined,5,4,2,NA
52697,2024,China_Birdwatch,1,1,1,30
52697,2024,Combined,1,1,1,30
52761,2024,China_Birdwatch,1,1,1,60
52761,2024,Combined,1,1,1,60
53307,2023,eBird_GBIF,1,1,1,NA
53307,2023,Combined,1,1,1,NA
53328,2022,eBird_GBIF,3,3,1,NA
53328,2022,Combined,3,3,1,NA
53333,2024,China_Birdwatch,1,1,1,282
53333,2024,Combined,1,1,1,282
53337,2004,eBird_GBIF,1,1,1,NA
53337,2004,Combined,1,1,1,NA
53337,2013,eBird_GBIF,1,1,1,NA
53337,2013,Combined,1,1,1,NA
53337,2015,eBird_GBIF,3,1,3,NA
53337,2015,Combined,3,1,3,NA
53337,2016,eBird_GBIF,2,2,1,NA
53337,2016,Combined,2,2,1,NA
53337,2017,eBird_GBIF,1,1,1,NA
53337,2017,Combined,1,1,1,NA
53337,2018,China_Birdwatch,1,1,1,30
53337,2018,eBird_GBIF,4,3,4,NA
53337,2018,Combined,5,4,4,30
53337,2019,China_Birdwatch,1,1,1,600
53337,2019,eBird_GBIF,9,7,5,NA
53337,2019,Combined,10,8,6,600
53337,2020,eBird_GBIF,4,4,4,NA
53337,2020,Combined,4,4,4,NA
53337,2021,China_Birdwatch,1,1,1,780
53337,2021,Combined,1,1,1,780
53337,2022,China_Birdwatch,2,2,2,150.53846153846155
53337,2022,Combined,2,2,2,150.53846153846155
53337,2023,China_Birdwatch,7,5,5,982.5945945945944
53337,2023,eBird_GBIF,5,5,3,NA
53337,2023,Combined,12,10,8,982.5945945945944
53337,2024,China_Birdwatch,48,39,34,1541.033854166667
53337,2024,Combined,48,39,34,1541.033854166667
53338,2008,eBird_GBIF,1,1,1,NA
53338,2008,Combined,1,1,1,NA
53338,2017,eBird_GBIF,2,1,2,NA
53338,2017,Combined,2,1,2,NA
53338,2021,China_Birdwatch,1,1,1,2100
53338,2021,eBird_GBIF,6,5,3,NA
53338,2021,Combined,7,6,4,2100
53338,2023,China_Birdwatch,4,4,4,1355.4285714285713
53338,2023,eBird_GBIF,1,1,1,NA
53338,2023,Combined,5,5,5,1355.4285714285713
53338,2024,China_Birdwatch,14,14,12,92.1911764705882
53338,2024,Combined,14,14,12,92.1911764705882
53339,2017,eBird_GBIF,1,1,1,NA
53339,2017,Combined,1,1,1,NA
53339,2018,eBird_GBIF,1,1,1,NA
53339,2018,Combined,1,1,1,NA
53340,2017,eBird_GBIF,1,1,1,NA
53340,2017,Combined,1,1,1,NA
53340,2023,eBird_GBIF,1,1,1,NA
53340,2023,Combined,1,1,1,NA
53341,2013,eBird_GBIF,1,1,1,NA
53341,2013,Combined,1,1,1,NA
53344,2019,eBird_GBIF,1,1,1,NA
53344,2019,Combined,1,1,1,NA
53345,2019,eBird_GBIF,1,1,1,NA
53345,2019,Combined,1,1,1,NA
53346,2019,eBird_GBIF,1,1,1,NA
53346,2019,Combined,1,1,1,NA
53398,2024,China_Birdwatch,1,1,1,60
53398,2024,Combined,1,1,1,60
53405,2019,eBird_GBIF,1,1,1,NA
53405,2019,Combined,1,1,1,NA
54023,2018,China_Birdwatch,1,1,1,9180
54023,2018,Combined,1,1,1,9180
54023,2023,eBird_GBIF,1,1,1,NA
54023,2023,Combined,1,1,1,NA
54023,2024,China_Birdwatch,4,4,3,1784.6666666666667
54023,2024,Combined,4,4,3,1784.6666666666667
54024,2024,China_Birdwatch,3,3,3,80.625
54024,2024,Combined,3,3,3,80.625
54027,2019,eBird_GBIF,2,2,2,NA
54027,2019,Combined,2,2,2,NA
54027,2021,eBird_GBIF,5,4,2,NA
54027,2021,Combined,5,4,2,NA
54030,2024,China_Birdwatch,1,1,1,42
54030,2024,Combined,1,1,1,42
54036,2024,China_Birdwatch,3,2,3,236.55357142857142
54036,2024,Combined,3,2,3,236.55357142857142
54060,2022,eBird_GBIF,2,2,1,NA
54060,2022,Combined,2,2,1,NA
54084,2023,China_Birdwatch,2,2,2,62.4
54084,2023,Combined,2,2,2,62.4
54084,2024,China_Birdwatch,5,2,5,89.25
54084,2024,Combined,5,2,5,89.25
54085,2023,China_Birdwatch,5,5,4,97.24137931034483
54085,2023,Combined,5,5,4,97.24137931034483
54085,2024,China_Birdwatch,1,1,1,60
54085,2024,Combined,1,1,1,60
54087,2019,eBird_GBIF,1,1,1,NA
54087,2019,Combined,1,1,1,NA
54091,2019,eBird_GBIF,1,1,1,NA
54091,2019,Combined,1,1,1,NA
54679,2023,eBird_GBIF,1,1,1,NA
54679,2023,Combined,1,1,1,NA
54687,2013,China_Birdwatch,1,1,1,80
54687,2013,Combined,1,1,1,80
54707,2019,eBird_GBIF,1,1,1,NA
54707,2019,Combined,1,1,1,NA
54707,2020,eBird_GBIF,1,1,1,NA
54707,2020,Combined,1,1,1,NA
54708,2022,eBird_GBIF,1,1,1,NA
54708,2022,Combined,1,1,1,NA
54708,2024,China_Birdwatch,1,1,1,30
54708,2024,Combined,1,1,1,30
54722,2024,China_Birdwatch,1,1,1,60
54722,2024,Combined,1,1,1,60
54758,2024,China_Birdwatch,1,1,1,60
54758,2024,Combined,1,1,1,60
54770,2015,eBird_GBIF,1,1,1,NA
54770,2015,Combined,1,1,1,NA
54775,2019,eBird_GBIF,1,1,1,NA
54775,2019,Combined,1,1,1,NA
54821,2023,China_Birdwatch,2,2,2,60
54821,2023,Combined,2,2,2,60
54821,2024,China_Birdwatch,6,6,6,264.3877551020407
54821,2024,Combined,6,6,6,264.3877551020407
55367,2017,eBird_GBIF,1,1,1,NA
55367,2017,Combined,1,1,1,NA
55393,2019,eBird_GBIF,1,1,1,NA
55393,2019,Combined,1,1,1,NA
55393,2022,China_Birdwatch,1,1,1,120
55393,2022,Combined,1,1,1,120
55395,2023,eBird_GBIF,4,4,2,NA
55395,2023,Combined,4,4,2,NA
55464,2019,eBird_GBIF,1,1,1,NA
55464,2019,Combined,1,1,1,NA
56049,2017,eBird_GBIF,1,1,1,NA
56049,2017,Combined,1,1,1,NA
56050,2017,eBird_GBIF,1,1,1,NA
56050,2017,Combined,1,1,1,NA
56051,2023,eBird_GBIF,1,1,1,NA
56051,2023,Combined,1,1,1,NA
56056,2014,eBird_GBIF,1,1,1,NA
56056,2014,Combined,1,1,1,NA
56056,2017,eBird_GBIF,1,1,1,NA
56056,2017,Combined,1,1,1,NA
56063,2017,eBird_GBIF,1,1,1,NA
56063,2017,Combined,1,1,1,NA
56076,2017,eBird_GBIF,1,1,1,NA
56076,2017,Combined,1,1,1,NA
56077,2017,eBird_GBIF,1,1,1,NA
56077,2017,Combined,1,1,1,NA
56078,2020,eBird_GBIF,2,2,1,NA
56078,2020,Combined,2,2,1,NA
56078,2023,eBird_GBIF,1,1,1,NA
56078,2023,Combined,1,1,1,NA
56079,2021,China_Birdwatch,1,1,1,360
56079,2021,Combined,1,1,1,360
56079,2022,China_Birdwatch,1,1,1,540
56079,2022,Combined,1,1,1,540
56079,2024,China_Birdwatch,1,1,1,360
56079,2024,Combined,1,1,1,360
56081,2020,eBird_GBIF,1,1,1,NA
56081,2020,Combined,1,1,1,NA
56736,2017,eBird_GBIF,1,1,1,NA
56736,2017,Combined,1,1,1,NA
56738,2009,eBird_GBIF,1,1,1,NA
56738,2009,Combined,1,1,1,NA
56738,2017,eBird_GBIF,1,1,1,NA
56738,2017,Combined,1,1,1,NA
56738,2018,eBird_GBIF,2,1,2,NA
56738,2018,Combined,2,1,2,NA
56738,2024,China_Birdwatch,2,2,2,85.71428571428571
56738,2024,Combined,2,2,2,85.71428571428571
56759,2020,eBird_GBIF,1,1,1,NA
56759,2020,Combined,1,1,1,NA
56763,2024,China_Birdwatch,1,1,1,60
56763,2024,Combined,1,1,1,60
56767,2020,China_Birdwatch,2,2,1,220
56767,2020,eBird_GBIF,1,1,1,NA
56767,2020,Combined,3,3,2,220
56767,2022,China_Birdwatch,2,2,2,600
56767,2022,Combined,2,2,2,600
56767,2023,China_Birdwatch,3,3,2,182.67441860465115
56767,2023,eBird_GBIF,3,2,3,NA
56767,2023,Combined,6,5,5,182.67441860465115
56767,2024,China_Birdwatch,5,5,4,386.31292517006807
56767,2024,Combined,5,5,4,386.31292517006807
56787,2024,China_Birdwatch,2,2,1,210
56787,2024,Combined,2,2,1,210
57090,2011,eBird_GBIF,1,1,1,NA
57090,2011,Combined,1,1,1,NA
57091,2018,eBird_GBIF,1,1,1,NA
57091,2018,Combined,1,1,1,NA
57421,2021,China_Birdwatch,4,2,2,349.375
57421,2021,Combined,4,2,2,349.375
57421,2024,China_Birdwatch,7,7,7,80.22727272727273
57421,2024,Combined,7,7,7,80.22727272727273
57422,2024,China_Birdwatch,2,2,1,180
57422,2024,Combined,2,2,1,180
57423,2017,eBird_GBIF,1,1,1,NA
57423,2017,Combined,1,1,1,NA
57445,2022,eBird_GBIF,1,1,1,NA
57445,2022,Combined,1,1,1,NA
57448,2020,China_Birdwatch,3,3,2,154.15384615384616
57448,2020,Combined,3,3,2,154.15384615384616
57448,2023,eBird_GBIF,1,1,1,NA
57448,2023,Combined,1,1,1,NA
57455,2024,China_Birdwatch,3,3,2,37.470588235294116
57455,2024,Combined,3,3,2,37.470588235294116
57470,2021,China_Birdwatch,1,1,1,1920
57470,2021,Combined,1,1,1,1920
57470,2022,China_Birdwatch,2,1,2,1385
57470,2022,Combined,2,1,2,1385
57470,2023,China_Birdwatch,5,5,5,762.3333333333333
57470,2023,eBird_GBIF,1,1,1,NA
57470,2023,Combined,6,6,6,762.3333333333333
57470,2024,China_Birdwatch,8,7,7,261.4492753623189
57470,2024,Combined,8,7,7,261.4492753623189
57539,2019,eBird_GBIF,1,1,1,NA
57539,2019,Combined,1,1,1,NA
57773,2023,China_Birdwatch,1,1,1,540
57773,2023,Combined,1,1,1,540
57775,2014,eBird_GBIF,1,1,1,NA
57775,2014,Combined,1,1,1,NA
57775,2015,eBird_GBIF,1,1,1,NA
57775,2015,Combined,1,1,1,NA
57775,2017,eBird_GBIF,1,1,1,NA
57775,2017,Combined,1,1,1,NA
58117,2023,China_Birdwatch,1,1,1,60
58117,2023,Combined,1,1,1,60
58129,2017,eBird_GBIF,1,1,1,NA
58129,2017,Combined,1,1,1,NA
58130,2020,eBird_GBIF,2,2,1,NA
58130,2020,Combined,2,2,1,NA
58133,2024,China_Birdwatch,1,1,1,120
58133,2024,Combined,1,1,1,120
58134,2021,China_Birdwatch,1,1,1,60
58134,2021,Combined,1,1,1,60
58134,2023,eBird_GBIF,2,2,1,NA
58134,2023,Combined,2,2,1,NA
58155,2024,China_Birdwatch,1,1,1,50
58155,2024,Combined,1,1,1,50
58225,2019,eBird_GBIF,1,1,1,NA
58225,2019,Combined,1,1,1,NA
58461,2007,China_Birdwatch,1,1,1,118
58461,2007,Combined,1,1,1,118
58461,2014,eBird_GBIF,1,1,1,NA
58461,2014,Combined,1,1,1,NA
58461,2016,China_Birdwatch,1,1,1,1680
58461,2016,eBird_GBIF,5,5,3,NA
58461,2016,Combined,6,6,4,1680
58461,2017,China_Birdwatch,1,1,1,660
58461,2017,eBird_GBIF,1,1,1,NA
58461,2017,Combined,2,2,2,660
58461,2018,eBird_GBIF,2,2,2,NA
58461,2018,Combined,2,2,2,NA
58461,2019,China_Birdwatch,2,2,1,1985.4545454545455
58461,2019,eBird_GBIF,2,2,2,NA
58461,2019,Combined,4,4,3,1985.4545454545455
58461,2021,eBird_GBIF,2,2,2,NA
58461,2021,Combined,2,2,2,NA
58461,2022,China_Birdwatch,1,1,1,180
58461,2022,eBird_GBIF,2,1,2,NA
58461,2022,Combined,3,2,3,180
58461,2023,China_Birdwatch,17,14,12,706.200716845878
58461,2023,eBird_GBIF,10,7,10,NA
58461,2023,Combined,27,21,21,706.200716845878
58461,2024,China_Birdwatch,43,42,28,287.0568513119531
58461,2024,Combined,43,42,28,287.0568513119531
58795,2015,eBird_GBIF,1,1,1,NA
58795,2015,Combined,1,1,1,NA
58795,2019,eBird_GBIF,1,1,1,NA
58795,2019,Combined,1,1,1,NA
58795,2020,eBird_GBIF,2,1,2,NA
58795,2020,Combined,2,1,2,NA
58795,2021,eBird_GBIF,3,1,3,NA
58795,2021,Combined,3,1,3,NA
58795,2023,eBird_GBIF,2,2,2,NA
58795,2023,Combined,2,2,2,NA
58799,2018,eBird_GBIF,2,2,1,NA
58799,2018,Combined,2,2,1,NA
58811,2015,eBird_GBIF,1,1,1,NA
58811,2015,Combined,1,1,1,NA
58815,2015,eBird_GBIF,2,2,1,NA
58815,2015,Combined,2,2,1,NA
58815,2023,eBird_GBIF,2,2,1,NA
58815,2023,Combined,2,2,1,NA
58840,2023,eBird_GBIF,4,3,3,NA
58840,2023,Combined,4,3,3,NA
58897,2024,China_Birdwatch,3,3,3,208.63636363636363
58897,2024,Combined,3,3,3,208.63636363636363
58898,2019,eBird_GBIF,1,1,1,NA
58898,2019,Combined,1,1,1,NA
58908,2019,eBird_GBIF,1,1,1,NA
58908,2019,Combined,1,1,1,NA
58910,2019,eBird_GBIF,1,1,1,NA
58910,2019,Combined,1,1,1,NA
59144,2022,China_Birdwatch,1,1,1,60
59144,2022,Combined,1,1,1,60
59144,2023,China_Birdwatch,2,2,2,33.285714285714285
59144,2023,eBird_GBIF,2,1,2,NA
59144,2023,Combined,4,3,4,33.285714285714285
59144,2024,China_Birdwatch,3,3,3,131.7391304347826
59144,2024,Combined,3,3,3,131.7391304347826
59145,2017,China_Birdwatch,1,1,1,33
59145,2017,Combined,1,1,1,33
59145,2021,China_Birdwatch,1,1,1,579
59145,2021,Combined,1,1,1,579
59145,2023,China_Birdwatch,9,7,9,736.3177570093458
59145,2023,Combined,9,7,9,736.3177570093458
59145,2024,China_Birdwatch,4,4,4,452.3777777777778
59145,2024,Combined,4,4,4,452.3777777777778
59147,2007,eBird_GBIF,1,1,1,NA
59147,2007,Combined,1,1,1,NA
59147,2011,eBird_GBIF,4,2,2,NA
59147,2011,Combined,4,2,2,NA
59147,2015,China_Birdwatch,1,1,1,360
59147,2015,eBird_GBIF,1,1,1,NA
59147,2015,Combined,2,2,2,360
59147,2018,eBird_GBIF,3,3,2,NA
59147,2018,Combined,3,3,2,NA
59147,2019,eBird_GBIF,1,1,1,NA
59147,2019,Combined,1,1,1,NA
59147,2021,China_Birdwatch,1,1,1,1440
59147,2021,eBird_GBIF,3,3,2,NA
59147,2021,Combined,4,4,3,1440
59147,2022,eBird_GBIF,1,1,1,NA
59147,2022,Combined,1,1,1,NA
59147,2023,China_Birdwatch,6,5,6,511.8472222222223
59147,2023,eBird_GBIF,1,1,1,NA
59147,2023,Combined,7,6,7,511.8472222222223
59147,2024,China_Birdwatch,2,2,2,964.4897959183675
59147,2024,Combined,2,2,2,964.4897959183675
59149,2024,China_Birdwatch,2,2,2,286.3235294117647
59149,2024,Combined,2,2,2,286.3235294117647
59479,2014,eBird_GBIF,3,2,3,NA
59479,2014,Combined,3,2,3,NA
59479,2015,eBird_GBIF,7,6,5,NA
59479,2015,Combined,7,6,5,NA
59479,2016,eBird_GBIF,2,1,2,NA
59479,2016,Combined,2,1,2,NA
59479,2017,eBird_GBIF,2,2,2,NA
59479,2017,Combined,2,2,2,NA
59479,2019,eBird_GBIF,1,1,1,NA
59479,2019,Combined,1,1,1,NA
59479,2020,China_Birdwatch,1,1,1,60
59479,2020,Combined,1,1,1,60
59479,2024,China_Birdwatch,2,2,2,236.47058823529412
59479,2024,Combined,2,2,2,236.47058823529412
59505,2023,China_Birdwatch,1,1,1,60
59505,2023,Combined,1,1,1,60
59505,2024,China_Birdwatch,1,1,1,60
59505,2024,Combined,1,1,1,60
59541,2022,eBird_GBIF,1,1,1,NA
59541,2022,Combined,1,1,1,NA
59543,2016,eBird_GBIF,2,2,1,NA
59543,2016,Combined,2,2,1,NA
59583,2011,eBird_GBIF,1,1,1,NA
59583,2011,Combined,1,1,1,NA
59583,2019,eBird_GBIF,1,1,1,NA
59583,2019,Combined,1,1,1,NA
59591,2019,eBird_GBIF,1,1,1,NA
59591,2019,Combined,1,1,1,NA
59593,2019,eBird_GBIF,1,1,1,NA
59593,2019,Combined,1,1,1,NA
59830,2021,China_Birdwatch,1,1,1,60
59830,2021,Combined,1,1,1,60
59830,2023,China_Birdwatch,5,5,2,451.79487179487177
59830,2023,Combined,5,5,2,451.79487179487177
59830,2024,China_Birdwatch,2,2,2,243.46153846153845
59830,2024,Combined,2,2,2,243.46153846153845
59833,2019,eBird_GBIF,1,1,1,NA
59833,2019,Combined,1,1,1,NA
59833,2021,China_Birdwatch,1,1,1,660
59833,2021,Combined,1,1,1,660
59833,2022,China_Birdwatch,1,1,1,540
59833,2022,eBird_GBIF,1,1,1,NA
59833,2022,Combined,2,2,2,540
59833,2024,China_Birdwatch,2,2,2,180
59833,2024,Combined,2,2,2,180
59834,2021,China_Birdwatch,1,1,1,3305
59834,2021,Combined,1,1,1,3305
59834,2022,China_Birdwatch,5,5,5,772.5
59834,2022,Combined,5,5,5,772.5
59834,2024,China_Birdwatch,6,6,6,5321.72549019608
59834,2024,Combined,6,6,6,5321.72549019608
59839,2023,eBird_GBIF,1,1,1,NA
59839,2023,Combined,1,1,1,NA
60155,2020,China_Birdwatch,2,2,1,60
60155,2020,Combined,2,2,1,60
60165,2015,China_Birdwatch,1,1,1,1440
60165,2015,Combined,1,1,1,1440
60165,2017,China_Birdwatch,1,1,1,1440
60165,2017,Combined,1,1,1,1440
60166,2013,eBird_GBIF,1,1,1,NA
60166,2013,Combined,1,1,1,NA
60166,2024,China_Birdwatch,1,1,1,30
60166,2024,Combined,1,1,1,30
60174,2018,eBird_GBIF,1,1,1,NA
60174,2018,Combined,1,1,1,NA
60186,2017,eBird_GBIF,1,1,1,NA
60186,2017,Combined,1,1,1,NA
60232,2016,eBird_GBIF,2,2,1,NA
60232,2016,Combined,2,2,1,NA
60269,2019,eBird_GBIF,1,1,1,NA
60269,2019,Combined,1,1,1,NA
60305,2023,China_Birdwatch,1,1,1,99.375
60305,2023,Combined,1,1,1,99.375
60516,2022,China_Birdwatch,1,1,1,224
60516,2022,Combined,1,1,1,224
60519,2019,China_Birdwatch,1,1,1,3120
60519,2019,Combined,1,1,1,3120
60519,2024,China_Birdwatch,2,2,2,1014.5454545454545
60519,2024,Combined,2,2,2,1014.5454545454545
60520,2024,China_Birdwatch,1,1,1,60
60520,2024,Combined,1,1,1,60
60521,2023,China_Birdwatch,2,2,1,60
60521,2023,Combined,2,2,1,60
60524,2012,China_Birdwatch,1,1,1,300
60524,2012,Combined,1,1,1,300
60524,2016,China_Birdwatch,1,1,1,1200
60524,2016,Combined,1,1,1,1200
60524,2017,China_Birdwatch,1,1,1,300
60524,2017,Combined,1,1,1,300
60524,2018,China_Birdwatch,1,1,1,14700
60524,2018,eBird_GBIF,2,2,1,NA
60524,2018,Combined,3,3,2,14700
60524,2019,China_Birdwatch,1,1,1,120
60524,2019,eBird_GBIF,2,1,2,NA
60524,2019,Combined,3,2,3,120
60524,2021,China_Birdwatch,1,1,1,10
60524,2021,eBird_GBIF,1,1,1,NA
60524,2021,Combined,2,2,2,10
60524,2022,China_Birdwatch,1,1,1,210
60524,2022,eBird_GBIF,3,1,3,NA
60524,2022,Combined,4,2,4,210
60524,2023,China_Birdwatch,11,9,11,415.01538461538473
60524,2023,eBird_GBIF,3,3,3,NA
60524,2023,Combined,14,12,14,415.01538461538473
60524,2024,China_Birdwatch,26,23,22,377.5254237288135
60524,2024,Combined,26,23,22,377.5254237288135
60525,2022,eBird_GBIF,1,1,1,NA
60525,2022,Combined,1,1,1,NA
60854,2005,eBird_GBIF,1,1,1,NA
60854,2005,Combined,1,1,1,NA
60854,2017,eBird_GBIF,4,2,2,NA
60854,2017,Combined,4,2,2,NA
60856,2015,eBird_GBIF,2,1,2,NA
60856,2015,Combined,2,1,2,NA
60861,2018,eBird_GBIF,5,2,3,NA
60861,2018,Combined,5,2,3,NA
60871,2017,eBird_GBIF,1,1,1,NA
60871,2017,Combined,1,1,1,NA
61202,2021,China_Birdwatch,1,1,1,60
61202,2021,Combined,1,1,1,60
61202,2023,China_Birdwatch,10,9,7,280.41841004184096
61202,2023,Combined,10,9,7,280.41841004184096
61202,2024,China_Birdwatch,10,8,6,723.2380952380952
61202,2024,Combined,10,8,6,723.2380952380952
61206,2007,eBird_GBIF,1,1,1,NA
61206,2007,Combined,1,1,1,NA
61206,2008,eBird_GBIF,4,2,2,NA
61206,2008,Combined,4,2,2,NA
61206,2014,eBird_GBIF,1,1,1,NA
61206,2014,Combined,1,1,1,NA
61206,2017,eBird_GBIF,4,2,4,NA
61206,2017,Combined,4,2,4,NA
61206,2018,eBird_GBIF,4,4,3,NA
61206,2018,Combined,4,4,3,NA
61206,2019,eBird_GBIF,2,1,2,NA
61206,2019,Combined,2,1,2,NA
61206,2021,eBird_GBIF,1,1,1,NA
61206,2021,Combined,1,1,1,NA
61206,2022,China_Birdwatch,2,1,2,780
61206,2022,eBird_GBIF,5,5,3,NA
61206,2022,Combined,7,6,5,780
61206,2023,China_Birdwatch,5,5,4,601.3636363636365
61206,2023,eBird_GBIF,9,8,6,NA
61206,2023,Combined,14,13,8,601.3636363636365
61206,2024,China_Birdwatch,9,8,4,190
61206,2024,Combined,9,8,4,190
61207,2021,China_Birdwatch,2,2,2,400.03333333333336
61207,2021,eBird_GBIF,1,1,1,NA
61207,2021,Combined,3,3,3,400.03333333333336
61207,2022,China_Birdwatch,2,2,2,131.47619047619048
61207,2022,Combined,2,2,2,131.47619047619048
61207,2023,China_Birdwatch,2,2,2,889.4
61207,2023,Combined,2,2,2,889.4
61207,2024,China_Birdwatch,6,6,6,527.2727272727273
61207,2024,Combined,6,6,6,527.2727272727273
61208,2022,eBird_GBIF,2,1,2,NA
61208,2022,Combined,2,1,2,NA
61209,2021,China_Birdwatch,1,1,1,466
61209,2021,Combined,1,1,1,466
